timestamp,open,high,low,close,volume
2024-01-02 09:00:00+00:00,409.84,409.84,409.76,409.79,1541.0
2024-01-02 09:01:00+00:00,409.81,409.81,409.75,409.75,604.0
2024-01-02 09:02:00+00:00,409.71,409.71,409.68,409.68,1510.0
2024-01-02 09:03:00+00:00,409.71,409.71,409.66,409.66,2679.0
2024-01-02 09:04:00+00:00,409.63,409.63,409.61,409.61,343.0
2024-01-02 09:06:00+00:00,409.41,409.41,409.41,409.41,176.0
2024-01-02 09:07:00+00:00,409.45,409.45,409.45,409.45,148.0
2024-01-02 09:08:00+00:00,409.45,409.45,409.4,409.4,614.0
2024-01-02 09:09:00+00:00,409.41,409.47,409.41,409.44,2268.0
2024-01-02 09:10:00+00:00,409.34,409.34,409.34,409.34,183.0
2024-01-02 09:11:00+00:00,409.27,409.28,409.27,409.28,530.0
2024-01-02 09:13:00+00:00,409.25,409.25,409.22,409.22,707.0
2024-01-02 09:14:00+00:00,409.26,409.26,409.26,409.26,185.0
2024-01-02 09:15:00+00:00,409.21,409.21,409.17,409.17,351.0
2024-01-02 09:16:00+00:00,409.15,409.19,409.15,409.19,1602.0
2024-01-02 09:18:00+00:00,409.2,409.2,409.2,409.2,575.0
2024-01-02 09:19:00+00:00,409.22,409.22,409.15,409.15,501.0
2024-01-02 09:21:00+00:00,409.19,409.19,409.19,409.19,843.0
2024-01-02 09:23:00+00:00,409.25,409.25,409.22,409.22,1428.0
2024-01-02 09:24:00+00:00,409.23,409.23,409.19,409.19,1265.0
2024-01-02 09:25:00+00:00,409.15,409.15,409.15,409.15,504.0
2024-01-02 09:26:00+00:00,409.17,409.17,409.17,409.17,200.0
2024-01-02 09:29:00+00:00,409.3,409.3,409.29,409.29,662.0
2024-01-02 09:32:00+00:00,409.25,409.25,409.21,409.21,517.0
2024-01-02 09:33:00+00:00,409.27,409.27,409.27,409.27,303.0
2024-01-02 09:35:00+00:00,409.22,409.22,409.17,409.17,1069.0
2024-01-02 09:36:00+00:00,409.19,409.19,409.19,409.19,542.0
2024-01-02 09:37:00+00:00,409.1,409.1,409.1,409.1,673.0
2024-01-02 09:39:00+00:00,409.1,409.1,409.03,409.03,3197.0
2024-01-02 09:40:00+00:00,409.01,409.01,408.94,408.94,1286.0
2024-01-02 09:41:00+00:00,408.99,408.99,408.99,408.99,829.0
2024-01-02 09:42:00+00:00,409.04,409.04,409.04,409.04,354.0
2024-01-02 09:43:00+00:00,409.0,409.0,408.99,408.99,2043.0
2024-01-02 09:44:00+00:00,409.1,409.1,409.1,409.1,102.0
2024-01-02 09:45:00+00:00,409.1,409.12,409.1,409.1,465.0
2024-01-02 09:47:00+00:00,409.15,409.15,409.15,409.15,156.0
2024-01-02 09:48:00+00:00,409.15,409.15,409.15,409.15,122.0
2024-01-02 09:53:00+00:00,409.01,409.01,409.01,409.01,300.0
2024-01-02 09:57:00+00:00,409.05,409.05,409.05,409.05,260.0
2024-01-02 09:58:00+00:00,409.03,409.03,409.03,409.03,100.0
2024-01-02 10:00:00+00:00,409.05,409.05,409.05,409.05,416.0
2024-01-02 10:02:00+00:00,408.97,409.01,408.97,409.01,550.0
2024-01-02 10:13:00+00:00,408.91,408.91,408.85,408.85,651.0
2024-01-02 10:14:00+00:00,408.82,408.82,408.82,408.82,223.0
2024-01-02 10:15:00+00:00,408.9,408.92,408.9,408.92,1409.0
2024-01-02 10:17:00+00:00,409.0,409.0,409.0,409.0,201.0
2024-01-02 10:20:00+00:00,408.92,408.99,408.92,408.99,2144.0
2024-01-02 10:22:00+00:00,409.02,409.02,409.02,409.02,107.0
2024-01-02 10:23:00+00:00,408.99,408.99,408.99,408.99,115.0
2024-01-02 10:24:00+00:00,408.98,408.98,408.98,408.98,480.0
2024-01-02 10:28:00+00:00,408.79,408.79,408.79,408.79,442.0
2024-01-02 10:29:00+00:00,408.78,408.78,408.78,408.78,105.0
2024-01-02 10:32:00+00:00,408.86,408.86,408.86,408.86,170.0
2024-01-02 10:39:00+00:00,408.94,408.94,408.94,408.94,155.0
2024-01-02 10:40:00+00:00,409.0,409.1,409.0,409.1,876.0
2024-01-02 10:41:00+00:00,409.07,409.07,409.06,409.06,313.0
2024-01-02 10:42:00+00:00,409.08,409.08,409.02,409.02,2842.0
2024-01-02 10:43:00+00:00,409.05,409.06,409.03,409.03,3645.0
2024-01-02 10:48:00+00:00,408.94,408.94,408.94,408.94,235.0
2024-01-02 10:51:00+00:00,408.76,408.76,408.76,408.76,281.0
2024-01-02 10:52:00+00:00,408.7,408.72,408.67,408.72,1204.0
2024-01-02 10:53:00+00:00,408.66,408.69,408.66,408.69,318.0
2024-01-02 10:54:00+00:00,408.68,408.68,408.68,408.68,200.0
2024-01-02 10:56:00+00:00,408.77,408.77,408.72,408.73,4811.0
2024-01-02 10:57:00+00:00,408.65,408.66,408.56,408.56,1103.0
2024-01-02 10:58:00+00:00,408.55,408.55,408.48,408.52,1633.0
2024-01-02 10:59:00+00:00,408.45,408.49,408.45,408.49,3410.0
2024-01-02 11:00:00+00:00,408.42,408.42,408.42,408.42,580.0
2024-01-02 11:03:00+00:00,408.46,408.46,408.46,408.46,389.0
2024-01-02 11:05:00+00:00,408.55,408.59,408.51,408.51,2805.0
2024-01-02 11:06:00+00:00,408.32,408.32,408.16,408.16,5274.0
2024-01-02 11:07:00+00:00,408.21,408.21,408.07,408.07,1299.0
2024-01-02 11:08:00+00:00,408.07,408.07,407.82,407.85,10168.0
2024-01-02 11:09:00+00:00,407.91,407.94,407.91,407.94,1453.0
2024-01-02 11:11:00+00:00,408.0,408.03,408.0,408.0,2157.0
2024-01-02 11:12:00+00:00,408.0,408.0,407.9,407.92,2345.0
2024-01-02 11:13:00+00:00,407.78,407.78,407.65,407.74,7591.0
2024-01-02 11:14:00+00:00,407.65,407.65,407.6,407.6,3086.0
2024-01-02 11:15:00+00:00,407.55,407.55,407.26,407.29,12136.0
2024-01-02 11:16:00+00:00,407.42,407.42,407.27,407.27,1129.0
2024-01-02 11:17:00+00:00,407.11,407.11,406.88,406.98,5277.0
2024-01-02 11:18:00+00:00,407.05,407.05,406.79,406.79,1051.0
2024-01-02 11:19:00+00:00,406.79,406.85,406.65,406.7,4408.0
2024-01-02 11:20:00+00:00,406.88,406.96,406.88,406.96,1687.0
